"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202502","85177950","光通信设备的激光收发模块","301","比利时","10","一般贸易","44","广东省","208","千克","0","?","129,589",
"202502","85177950","光通信设备的激光收发模块","301","比利时","10","一般贸易","45","广西壮族自治区","0","千克","0","?","31",
"202502","85177950","光通信设备的激光收发模块","301","比利时","10","一般贸易","51","四川省","112","千克","0","?","57,149",
"202502","85177950","光通信设备的激光收发模块","301","比利时","15","进料加工贸易","32","江苏省","208","千克","0","?","103,883",
"202502","85177950","光通信设备的激光收发模块","302","丹麦","10","一般贸易","32","江苏省","0","千克","0","?","1,165",
"202502","85177950","光通信设备的激光收发模块","302","丹麦","10","一般贸易","34","安徽省","35","千克","0","?","5,317",
"202502","85177950","光通信设备的激光收发模块","302","丹麦","10","一般贸易","42","湖北省","92","千克","0","?","91,363",
"202502","85177950","光通信设备的激光收发模块","302","丹麦","10","一般贸易","44","广东省","212","千克","0","?","75,607",
"202502","85177950","光通信设备的激光收发模块","302","丹麦","10","一般贸易","51","四川省","124","千克","0","?","149,562",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","31","上海市","2","千克","0","?","32,172",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","32","江苏省","5","千克","0","?","14,757",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","33","浙江省","18","千克","0","?","21,165",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","34","安徽省","0","千克","0","?","113",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","35","福建省","50","千克","0","?","100",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","37","山东省","31","千克","0","?","1,967",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","42","湖北省","1000","千克","0","?","813,999",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","44","广东省","1561","千克","0","?","880,679",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","45","广西壮族自治区","2","千克","0","?","23",
"202502","85177950","光通信设备的激光收发模块","303","英国","10","一般贸易","51","四川省","33","千克","0","?","22,354",
"202502","85177950","光通信设备的激光收发模块","303","英国","15","进料加工贸易","32","江苏省","61","千克","0","?","15,333",
"202502","85177950","光通信设备的激光收发模块","303","英国","15","进料加工贸易","51","四川省","1","千克","0","?","10,980",
"202502","85177950","光通信设备的激光收发模块","303","英国","34","海关特殊监管区域物流货物","44","广东省","23","千克","0","?","12,164",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","11","北京市","20","千克","0","?","7,005",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","31","上海市","1","千克","0","?","433",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","32","江苏省","71","千克","0","?","227,098",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","33","浙江省","38","千克","0","?","66,546",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","34","安徽省","0","千克","0","?","16,600",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","37","山东省","4","千克","0","?","9,853",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","42","湖北省","451","千克","0","?","798,603",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","44","广东省","3811","千克","0","?","2,423,271",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","51","四川省","1320","千克","0","?","551,027",
"202502","85177950","光通信设备的激光收发模块","304","德国","10","一般贸易","52","贵州省","1","千克","0","?","129",
"202502","85177950","光通信设备的激光收发模块","304","德国","15","进料加工贸易","32","江苏省","29","千克","0","?","365,280",
"202502","85177950","光通信设备的激光收发模块","304","德国","15","进料加工贸易","51","四川省","24","千克","0","?","25,424",
"202502","85177950","光通信设备的激光收发模块","304","德国","34","海关特殊监管区域物流货物","42","湖北省","474","千克","0","?","666,767",
"202502","85177950","光通信设备的激光收发模块","304","德国","34","海关特殊监管区域物流货物","44","广东省","135","千克","0","?","190,577",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","33","浙江省","1","千克","0","?","8,124",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","35","福建省","5","千克","0","?","5,784",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","37","山东省","0","千克","0","?","15",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","41","河南省","3","千克","0","?","1,158",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","42","湖北省","10","千克","0","?","13,082",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","43","湖南省","0","千克","0","?","200",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","44","广东省","259","千克","0","?","130,196",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","45","广西壮族自治区","0","千克","0","?","13",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","51","四川省","392","千克","0","?","272,319",
"202502","85177950","光通信设备的激光收发模块","305","法国","10","一般贸易","61","陕西省","0","千克","0","?","59",
"202502","85177950","光通信设备的激光收发模块","305","法国","15","进料加工贸易","32","江苏省","4","千克","0","?","3,743",
"202502","85177950","光通信设备的激光收发模块","305","法国","15","进料加工贸易","51","四川省","4","千克","0","?","20,330",
"202502","85177950","光通信设备的激光收发模块","305","法国","33","保税监管场所进出境货物","44","广东省","682","千克","0","?","151,900",
"202502","85177950","光通信设备的激光收发模块","305","法国","34","海关特殊监管区域物流货物","35","福建省","0","千克","0","?","526",
"202502","85177950","光通信设备的激光收发模块","305","法国","39","其他","31","上海市","1","千克","0","?","7,870",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","10","一般贸易","21","辽宁省","0","千克","0","?","11,015",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","10","一般贸易","32","江苏省","300","千克","0","?","195,000",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","10","一般贸易","33","浙江省","0","千克","0","?","315",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","10","一般贸易","44","广东省","67","千克","0","?","105,560",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","10","一般贸易","52","贵州省","24","千克","0","?","3,921",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","15","进料加工贸易","32","江苏省","893","千克","0","?","204,447",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","15","进料加工贸易","33","浙江省","660","千克","0","?","629,348",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","33","保税监管场所进出境货物","44","广东省","3","千克","0","?","12",
"202502","85177950","光通信设备的激光收发模块","306","爱尔兰","34","海关特殊监管区域物流货物","32","江苏省","36","千克","0","?","8,680",
"202502","85177950","光通信设备的激光收发模块","307","意大利","10","一般贸易","11","北京市","1","千克","0","?","885",
"202502","85177950","光通信设备的激光收发模块","307","意大利","10","一般贸易","31","上海市","0","千克","0","?","752",
"202502","85177950","光通信设备的激光收发模块","307","意大利","10","一般贸易","32","江苏省","3","千克","0","?","3,210",
"202502","85177950","光通信设备的激光收发模块","307","意大利","10","一般贸易","33","浙江省","13","千克","0","?","5,716",
