"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202405","85177990","品目85.17所列设备用其他零件","132","新加坡","33","保税监管场所进出境货物","1977","千克","0","?","298,696",
"202405","85177990","品目85.17所列设备用其他零件","132","新加坡","34","海关特殊监管区域物流货物","1992","千克","0","?","3,299,226",
"202405","85177990","品目85.17所列设备用其他零件","132","新加坡","39","其他","1","千克","0","?","1,328",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","10","一般贸易","11010","千克","0","?","1,523,978",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","14","来料加工贸易","186","千克","0","?","48,091",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","15","进料加工贸易","2201","千克","0","?","3,046,029",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","33","保税监管场所进出境货物","284","千克","0","?","37,647",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","34","海关特殊监管区域物流货物","613","千克","0","?","81,161",
"202405","85177990","品目85.17所列设备用其他零件","133","韩国","39","其他","532","千克","0","?","344,233",
"202405","85177990","品目85.17所列设备用其他零件","136","泰国","10","一般贸易","3187","千克","0","?","13,026,203",
"202405","85177990","品目85.17所列设备用其他零件","136","泰国","15","进料加工贸易","2317","千克","0","?","1,408,138",
"202405","85177990","品目85.17所列设备用其他零件","136","泰国","33","保税监管场所进出境货物","220","千克","0","?","58,590",
"202405","85177990","品目85.17所列设备用其他零件","136","泰国","34","海关特殊监管区域物流货物","317","千克","0","?","1,310,395",
"202405","85177990","品目85.17所列设备用其他零件","136","泰国","39","其他","72","千克","0","?","64,342",
"202405","85177990","品目85.17所列设备用其他零件","137","土耳其","10","一般贸易","125","千克","0","?","36,211",
"202405","85177990","品目85.17所列设备用其他零件","137","土耳其","39","其他","7","千克","0","?","1,085",
"202405","85177990","品目85.17所列设备用其他零件","138","阿联酋","34","海关特殊监管区域物流货物","5","千克","0","?","2,512",
"202405","85177990","品目85.17所列设备用其他零件","141","越南","10","一般贸易","19145","千克","0","?","2,718,285",
"202405","85177990","品目85.17所列设备用其他零件","141","越南","15","进料加工贸易","2888","千克","0","?","3,030,505",
"202405","85177990","品目85.17所列设备用其他零件","141","越南","33","保税监管场所进出境货物","35","千克","0","?","60,427",
"202405","85177990","品目85.17所列设备用其他零件","141","越南","34","海关特殊监管区域物流货物","149662","千克","0","?","28,703,040",
"202405","85177990","品目85.17所列设备用其他零件","141","越南","39","其他","38","千克","0","?","16,271",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","10","一般贸易","143130","千克","0","?","32,948,075",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","14","来料加工贸易","8722","千克","0","?","321,695",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","15","进料加工贸易","184156","千克","0","?","19,087,045",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","33","保税监管场所进出境货物","27963","千克","0","?","2,197,352",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","34","海关特殊监管区域物流货物","49771","千克","0","?","8,433,691",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","35","海关特殊监管区域进口设备","0","千克","0","?","1,024",
"202405","85177990","品目85.17所列设备用其他零件","142","中国","39","其他","972","千克","0","?","175,760",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","10","一般贸易","11095","千克","0","?","5,074,666",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","14","来料加工贸易","119","千克","0","?","13,517",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","15","进料加工贸易","48901","千克","0","?","22,616,024",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","33","保税监管场所进出境货物","125","千克","0","?","145,479",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","34","海关特殊监管区域物流货物","2682","千克","0","?","324,605",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","35","海关特殊监管区域进口设备","1","千克","0","?","37",
"202405","85177990","品目85.17所列设备用其他零件","143","中国台湾","39","其他","90","千克","0","?","68,626",
"202405","85177990","品目85.17所列设备用其他零件","208","佛得角","10","一般贸易","0","千克","0","?","46",
"202405","85177990","品目85.17所列设备用其他零件","232","摩洛哥","34","海关特殊监管区域物流货物","44","千克","0","?","368,518",
"202405","85177990","品目85.17所列设备用其他零件","249","突尼斯","10","一般贸易","4","千克","0","?","811",
"202405","85177990","品目85.17所列设备用其他零件","301","比利时","10","一般贸易","0","千克","0","?","565",
"202405","85177990","品目85.17所列设备用其他零件","301","比利时","15","进料加工贸易","19","千克","0","?","279",
"202405","85177990","品目85.17所列设备用其他零件","301","比利时","39","其他","33","千克","0","?","4,519",
"202405","85177990","品目85.17所列设备用其他零件","302","丹麦","10","一般贸易","1317","千克","0","?","1,062,997",
"202405","85177990","品目85.17所列设备用其他零件","302","丹麦","15","进料加工贸易","84","千克","0","?","30,597",
"202405","85177990","品目85.17所列设备用其他零件","302","丹麦","33","保税监管场所进出境货物","9","千克","0","?","6,013",
"202405","85177990","品目85.17所列设备用其他零件","302","丹麦","34","海关特殊监管区域物流货物","2","千克","0","?","295",
"202405","85177990","品目85.17所列设备用其他零件","302","丹麦","39","其他","0","千克","0","?","260",
"202405","85177990","品目85.17所列设备用其他零件","303","英国","10","一般贸易","1078","千克","0","?","672,379",
"202405","85177990","品目85.17所列设备用其他零件","303","英国","15","进料加工贸易","34","千克","0","?","164,782",
"202405","85177990","品目85.17所列设备用其他零件","303","英国","33","保税监管场所进出境货物","5","千克","0","?","2,021",
"202405","85177990","品目85.17所列设备用其他零件","303","英国","34","海关特殊监管区域物流货物","554","千克","0","?","21,160",
"202405","85177990","品目85.17所列设备用其他零件","303","英国","39","其他","74","千克","0","?","14,282",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","10","一般贸易","2637","千克","0","?","2,247,219",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","14","来料加工贸易","0","千克","0","?","406",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","15","进料加工贸易","677","千克","0","?","115,805",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","33","保税监管场所进出境货物","544","千克","0","?","115,215",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","34","海关特殊监管区域物流货物","8","千克","0","?","571",
"202405","85177990","品目85.17所列设备用其他零件","304","德国","39","其他","87","千克","0","?","17,873",
"202405","85177990","品目85.17所列设备用其他零件","305","法国","10","一般贸易","146","千克","0","?","115,402",
"202405","85177990","品目85.17所列设备用其他零件","305","法国","15","进料加工贸易","792","千克","0","?","379,674",
"202405","85177990","品目85.17所列设备用其他零件","305","法国","33","保税监管场所进出境货物","136","千克","0","?","94,730",
"202405","85177990","品目85.17所列设备用其他零件","305","法国","34","海关特殊监管区域物流货物","11","千克","0","?","10,396",
"202405","85177990","品目85.17所列设备用其他零件","305","法国","39","其他","1","千克","0","?","784",
"202405","85177990","品目85.17所列设备用其他零件","306","爱尔兰","15","进料加工贸易","18","千克","0","?","21,060",
"202405","85177990","品目85.17所列设备用其他零件","307","意大利","10","一般贸易","977","千克","0","?","273,637",
"202405","85177990","品目85.17所列设备用其他零件","307","意大利","15","进料加工贸易","917","千克","0","?","6,788",
